Subject,response,corrected_response,entry_number,response_times,domain,
HCBTBYHS,giraffe,giraffe,1,1620,animals,
HCBTBYHS,dog,dog,2,513,animals,
HCBTBYHS,cat,cat,3,734,animals,
HCBTBYHS,lion,lion,4,921,animals,
HCBTBYHS,leopard,leopard,5,1335,animals,
HCBTBYHS,rhino,rhino,6,3002,animals,
HCBTBYHS,platypus,platypus,7,1523,animals,
HCBTBYHS,deer,deer,8,703,animals,
HCBTBYHS,rabbit,rabbit,9,881,animals,
HCBTBYHS,squirrel,squirrel,10,1079,animals,
HCBTBYHS,fox,fox,11,1723,animals,
HCBTBYHS,coyote,coyote,12,1615,animals,
HCBTBYHS,turtle,turtle,13,1406,animals,
HCBTBYHS,iguana,iguana,14,4279,animals,
HCBTBYHS,guinea pig,guinea pig,15,1199,animals,
HCBTBYHS,gerbil,gerbil,16,1208,animals,
HCBTBYHS,hamster,hamster,17,1168,animals,
HCBTBYHS,elephant,elephant,18,3938,animals,
HCBTBYHS,polar bear,polar bear,19,2655,animals,
HCBTBYHS,mountain lion,mountain lion,20,6897,animals,
HCBTBYHS,bobcat,bobcat,21,6271,animals,
HCBTBYHS,crab,crab,22,6244,animals,
HCBTBYHS,rooster,rooster,23,4470,animals,
HCBTBYHS,pig,pig,24,535,animals,
HCBTBYHS,cow,cow,25,756,animals,
HCBTBYHS,horse,horse,26,972,animals,
HCBTBYHS,JK Rowling,J. K. Rowling,1,3901,authors,
HCBTBYHS,Dr Seuss,Dr. Seuss,2,2454,authors,
HCBTBYHS,Colleen Hoover,Colleen Hoover,3,5534,authors,
HCBTBYHS,Karen McManus,Karen M. McManus,4,4027,authors,
HCBTBYHS,Rachel Reid,Rachel Reid,5,2021,authors,
HCBTBYHS,Jane Austen,Jane Austen,6,7817,authors,
HCBTBYHS,Agatha Christie,Agatha Christie,7,2887,authors,
HCBTBYHS,Freida McMannen,Freida McMannon,8,7242,authors,
HCBTBYHS,Stuart Gibb,Stuart Gibbs,9,18529,authors,
HCBTBYHS,math,math,1,1296,college_majors,
HCBTBYHS,english,English,2,1032,college_majors,
HCBTBYHS,history,history,3,1639,college_majors,
HCBTBYHS,philosophy,philosophy,4,2254,college_majors,
HCBTBYHS,nursing,Nursing,5,2054,college_majors,
HCBTBYHS,spanish,Spanish,6,2076,college_majors,
HCBTBYHS,german,German,7,3866,college_majors,
HCBTBYHS,cinema studies,Cinema Studies,8,4034,college_majors,
HCBTBYHS,environmental studies,Environmental Studies,9,3546,college_majors,
HCBTBYHS,engineering,Engineering,10,2816,college_majors,
HCBTBYHS,art,Art,11,5441,college_majors,
HCBTBYHS,music,Music,12,942,college_majors,
HCBTBYHS,dance,Dance,13,1477,college_majors,
HCBTBYHS,philosophy,Philosophy,14,2139,college_majors,
HCBTBYHS,psychology,Psychology,15,3136,college_majors,
HCBTBYHS,business,Business,16,1499,college_majors,
HCBTBYHS,economics,Economics,17,3116,college_majors,
HCBTBYHS,gender studies,Gender Studies,18,3899,college_majors,
HCBTBYHS,africana studies,Africana Studies,19,3148,college_majors,
HCBTBYHS,biology,Biology,20,1220,college_majors,
HCBTBYHS,chemistry,Chemistry,21,1181,college_majors,
HCBTBYHS,physics,Physics,22,1697,college_majors,
HCBTBYHS,computer science,Computer Science,23,2844,college_majors,
HCBTBYHS,Stevie wonder,Stevie Wonder,1,3109,musicians,
HCBTBYHS,Michael jackson,Michael Jackson,2,3125,musicians,
HCBTBYHS,dolly parton,Dolly Parton,3,2067,musicians,
HCBTBYHS,sting,Sting,4,1763,musicians,
HCBTBYHS,Taylor swift,Taylor Swift,5,2702,musicians,
HCBTBYHS,Sabrina carpenter,Sabrina Carpenter,6,5172,musicians,
HCBTBYHS,sombr,Sombr,7,1219,musicians,
HCBTBYHS,harry styles,Harry Styles,8,4117,musicians,
HCBTBYHS,clairo,Clairo,9,1533,musicians,
HCBTBYHS,Adrianne Lenker,Adrianne Lenker,10,5426,musicians,
HCBTBYHS,Mitski,Mitski,11,1586,musicians,
HCBTBYHS,Bob Dylan,Bob Dylan,12,12312,musicians,
HCBTBYHS,John Lennon,John Lennon,13,2567,musicians,
HCBTBYHS,Jimi Hendrix,Jimi Hendrix,14,2957,musicians,
HCBTBYHS,Prince,Prince,15,2252,musicians,
HCBTBYHS,Oasis,Oasis,16,6225,musicians,
HCBTBYHS,Usain Bolt,Usain Bolt,1,3502,sportspersons,
HCBTBYHS,Alysa Liu,Alysa Liu,2,2326,sportspersons,
HCBTBYHS,Gabby Douglas,Gabby Douglas,3,5915,sportspersons,
HCBTBYHS,Tony Hawk,Tony Hawk,4,5535,sportspersons,
HCBTBYHS,Chloe Zhao,Chloe Zhao,5,4458,sportspersons,
HCBTBYHS,Amber Glenn,Amber Glenn,6,5425,sportspersons,
HCBTBYHS,Alex Morgan,Alex Morgan,7,6077,sportspersons,
HCBTBYHS,James Rodriguez,James Rodriguez,8,4050,sportspersons,
HCBTBYHS,Tobin Heath,Tobin Heath,9,11374,sportspersons,
HZP27937,cow,cow,1,4158,animals,
HZP27937,girrafe,giraffe,2,1436,animals,
HZP27937,dog,dog,3,1035,animals,
HZP27937,cat,cat,4,980,animals,
HZP27937,fish,fish,5,951,animals,
HZP27937,flamingo,flamingo,6,2434,animals,
HZP27937,bear,bear,7,1113,animals,
HZP27937,bird,bird,8,2448,animals,
HZP27937,pigeon,pigeon,9,2535,animals,
HZP27937,eagle,eagle,10,1749,animals,
HZP27937,rat,rat,11,2681,animals,
HZP27937,fox,fox,12,849,animals,
HZP27937,rabbit,rabbit,13,2034,animals,
HZP27937,roach,roach,14,2007,animals,
HZP27937,groundhog,groundhog,15,4069,animals,
HZP27937,pig,pig,16,983,animals,
HZP27937,goat,goat,17,1000,animals,
HZP27937,horse,horse,18,1166,animals,
HZP27937,chicken,chicken,19,3525,animals,
HZP27937,squirrel,squirrel,20,3080,animals,
HZP27937,spider,spider,21,6452,animals,
HZP27937,sheep,sheep,22,3547,animals,
HZP27937,coleen ho,Colleen Hoover,1,8013,authors,
HZP27937,John gree,John Green,2,3863,authors,
HZP27937,Jane austn,Jane Austen,3,26096,authors,
HZP27937,shakespere,Shakespeare,4,20269,authors,
HZP27937,biology,Biology,1,2484,college_majors,
HZP27937,biochemistry,Biochemistry,2,2812,college_majors,
HZP27937,chemistry,Chemistry,3,3012,college_majors,
HZP27937,neuroscience,Neuroscience,4,4128,college_majors,
HZP27937,anthropology,Anthropology,5,3424,college_majors,
HZP27937,sociology,Sociology,6,2327,college_majors,
HZP27937,psychology,Psychology,7,2090,college_majors,
HZP27937,math,Math,8,2646,college_majors,
HZP27937,computer science,Computer Science,9,4083,college_majors,
HZP27937,phsyics,Physics,10,2483,college_majors,
HZP27937,english,English,11,2304,college_majors,
HZP27937,greek,Greek,12,1735,college_majors,
HZP27937,german,German,13,1321,college_majors,
HZP27937,spanish,Spanish,14,2420,college_majors,
HZP27937,education,Education,15,1780,college_majors,
HZP27937,philosophy,Philosophy,16,2515,college_majors,
HZP27937,government,Government,17,2136,college_majors,
HZP27937,hater,Hater,18,4911,college_majors,
HZP27937,theater,Theater,19,3075,college_majors,
HZP27937,gender studies,Gender Studies,20,6367,college_majors,
HZP27937,adele,Adele,1,5684,musicians,
HZP27937,fetty wap,Fetty Wap,2,5221,musicians,
HZP27937,maroon 5,Maroon 5,3,2800,musicians,
HZP27937,beach houe,Beach House,4,4230,musicians,
HZP27937,Charlie p,Charlie P,5,2633,musicians,
HZP27937,Megan tra,Megan Tra,6,2599,musicians,
HZP27937,taylor swt,Taylor Swift,7,5619,musicians,
HZP27937,tate mcrae,Tate McRae,8,5183,musicians,
HZP27937,tove lo,Tove Lo,9,9270,musicians,
HZP27937,Olivia rod,Olivia Rod,10,4679,musicians,
HZP27937,harry styles,Harry Styles,11,5460,musicians,
HZP27937,ed sheeran,Ed Sheeran,12,5116,musicians,
HZP27937,tiger woos,Tiger Woods,1,2814,sportspersons,
HZP27937,js,JS,2,32368,sportspersons,
HZP27937,jak huges,Jak Hughes,3,6266,sportspersons,
HZP27937,simone bi,Simone Biles,4,4663,sportspersons,
HZP27937,messi,Lionel Messi,5,4814,sportspersons,
HZP27937,soto,Soto,6,4725,sportspersons,
HZP27937,judge,Judge,7,1153,sportspersons,
IEOJ1IW3,lizard,lizard,1,1498.4,animals,
IEOJ1IW3,dolphin,dolphin,2,1563.5,animals,
IEOJ1IW3,whale,whale,3,1033.3,animals,
IEOJ1IW3,shark,shark,4,1040.9,animals,
IEOJ1IW3,fish,fish,5,1292.5,animals,
IEOJ1IW3,bird,bird,6,2794.1,animals,
IEOJ1IW3,snake,snake,7,3633.2,animals,
IEOJ1IW3,cat,cat,8,1576,animals,
IEOJ1IW3,dog,dog,9,1175.7,animals,
IEOJ1IW3,rat,rat,10,2074.7,animals,
IEOJ1IW3,mouse,mouse,11,1156.7,animals,
IEOJ1IW3,guinea pig,guinea pig,12,4838.2,animals,
IEOJ1IW3,hamster,hamster,13,5486.5,animals,
IEOJ1IW3,seal,seal,14,1476,animals,
IEOJ1IW3,bat,bat,15,1204.7,animals,
IEOJ1IW3,owl,owl,16,1749.3,animals,
IEOJ1IW3,chinchilla,chinchilla,17,6811.7,animals,
IEOJ1IW3,weasel,weasel,18,10289.4,animals,
IEOJ1IW3,stoat,stoat,19,1877.5,animals,
IEOJ1IW3,tim o'brien,Tim O'Brien,1,5340.1,authors,
IEOJ1IW3,kate o'hearn,Kate O'Hearn,2,4032.7,authors,
IEOJ1IW3,william faulkner,William Faulkner,3,2677.8,authors,
IEOJ1IW3,jrr tolkien,J. R. R. Tolkien,4,18755.8,authors,
IEOJ1IW3,jk rowling,J. K. Rowling,5,14918.8,authors,
IEOJ1IW3,francophone studies,Francophone Studies,1,4136.7,college_majors,
IEOJ1IW3,english,English,2,2497.6,college_majors,
IEOJ1IW3,government and law,Government and Law,3,6901.1,college_majors,
IEOJ1IW3,asian studies,Asian Studies,4,3580.9,college_majors,
IEOJ1IW3,computer science,Computer Science,5,3791.8,college_majors,
IEOJ1IW3,economics,Economics,6,1733.1,college_majors,
IEOJ1IW3,africana studies,Africana Studies,7,10418,college_majors,
IEOJ1IW3,gender studies,Gender Studies,8,6607.1,college_majors,
IEOJ1IW3,psychology,Psychology,9,5417.7,college_majors,
IEOJ1IW3,kenshi yonezu,Kenshi Yonezu,1,3139.7,musicians,
IEOJ1IW3,eve,Eve,2,1584.5,musicians,
IEOJ1IW3,yorushika,Yorushika,3,2102.3,musicians,
IEOJ1IW3,zutomayo,Zutomayo,4,1931.3,musicians,
IEOJ1IW3,ado,Ado,5,818.9,musicians,
IEOJ1IW3,hiroyuki sawano,Hiroyuki Sawano,6,3425,musicians,
IEOJ1IW3,kevin penkin,Kevin Penkin,7,3991.5,musicians,
IEOJ1IW3,berlinist,Berlinist,8,2724.9,musicians,
IEOJ1IW3,laufey,Laufey,9,3290.2,musicians,
IEOJ1IW3,faye webster,Faye Webster,10,4405,musicians,
IEOJ1IW3,billie eilish,Billie Eilish,11,11266.7,musicians,
IEOJ1IW3,finneas o connell,Finneas O'Connell,12,14488.3,musicians,
IEOJ1IW3,aurora,AURORA,13,4255.9,musicians,
IEOJ1IW3,yuzuru hanyu,Yuzuru Hanyu,1,3612.8,sportspersons,
IEOJ1IW3,alysa liu,Alysa Liu,2,3360.8,sportspersons,
IEOJ1IW3,ilia malinin,Ilia Malinin,3,4021.1,sportspersons,
IEOJ1IW3,cha jun hwan,Cha Jun-hwan,4,26883.8,sportspersons,
IN92PH3J,monkey,monkey,1,2337.5,animals,
IN92PH3J,cat,cat,2,845.6,animals,
IN92PH3J,dog,dog,3,733.6,animals,
IN92PH3J,koala,koala,4,1995.9,animals,
IN92PH3J,chimpanzee,chimpanzee,5,3743.6,animals,
IN92PH3J,whale,whale,6,1692.7,animals,
IN92PH3J,dolphin,dolphin,7,2180.1,animals,
IN92PH3J,salmon,salmon,8,1225.3,animals,
IN92PH3J,shrimp,shrimp,9,2872.7,animals,
IN92PH3J,prawn,prawn,10,1165.6,animals,
IN92PH3J,chicken,chicken,11,2381.3,animals,
IN92PH3J,turkey,turkey,12,2447.1,animals,
IN92PH3J,cow,cow,13,759.7,animals,
IN92PH3J,buffalo,buffalo,14,3139.2,animals,
IN92PH3J,human,human,15,4340.2,animals,
IN92PH3J,lizard,lizard,16,4340.5,animals,
IN92PH3J,bear,bear,17,4852.6,animals,
IN92PH3J,polar bear,Polar Bear,18,1841.2,animals,
IN92PH3J,panda,panda,19,2134,animals,
IN92PH3J,butterfly,butterfly,20,9778.8,animals,
IN92PH3J,bat,bat,21,3664.2,animals,
IN92PH3J,agatha christie,Agatha Christie,1,3483.9,authors,
IN92PH3J,khalid hosseini,Khaled Hosseini,2,3996.2,authors,
IN92PH3J,dan brown,Dan Brown,3,3335.9,authors,
IN92PH3J,charles dickens,Charles Dickens,4,4347.8,authors,
IN92PH3J,communications,Communications,1,4292.9,college_majors,
IN92PH3J,math,Math,2,962.5,college_majors,
IN92PH3J,physics,Physics,3,1298.8,college_majors,
IN92PH3J,fine arts,Fine Arts,4,3300.1,college_majors,
IN92PH3J,music,Music,5,1238.5,college_majors,
IN92PH3J,anthropology,Anthropology,6,5085.5,college_majors,
IN92PH3J,neuroscience,Neuroscience,7,3171.3,college_majors,
IN92PH3J,premed,Pre-Med,8,1783.8,college_majors,
IN92PH3J,biology,Biology,9,2662.2,college_majors,
IN92PH3J,chemistry,Chemistry,10,2322.8,college_majors,
IN92PH3J,english,English,11,4180,college_majors,
IN92PH3J,classics,Classics,12,1221.8,college_majors,
IN92PH3J,history,History,13,9227.3,college_majors,
IN92PH3J,philosophy,Philosophy,14,3658.2,college_majors,
IN92PH3J,archaeology,Archaeology,15,7699.8,college_majors,
IN92PH3J,architecture,Architecture,16,2701.7,college_majors,
IN92PH3J,engineering,Engineering,17,3262.3,college_majors,
IN92PH3J,frank sinatra,Frank Sinatra,1,6311.7,musicians,
IN92PH3J,john lennon,John Lennon,2,4854.8,musicians,
IN92PH3J,kendrick,Kendrick Lamar,3,6432.8,musicians,
IN92PH3J,drake,Drake,4,1225,musicians,
IN92PH3J,lil nas x,Lil Nas X,5,4048.2,musicians,
IN92PH3J,khalid,Khalid,6,6635.4,musicians,
IN92PH3J,billie eilish,Billie Eilish,7,3016.4,musicians,
IN92PH3J,sza,SZA,8,1366.7,musicians,
IN92PH3J,weeknd,The Weeknd,9,1712.6,musicians,
IN92PH3J,scott martin,Scott Martin,10,8338.9,musicians,
IN92PH3J,benny blanco,Benny Blanco,11,15755.9,musicians,
IN92PH3J,lewis hamilto,Lewis Hamilton,1,6087.7,sportspersons,
IN92PH3J,nikita mazepin,Nikita Mazepin,2,4276.6,sportspersons,
IN92PH3J,vallteri bottas,Valtteri Bottas,3,7133.2,sportspersons,
IN92PH3J,michael phelps,Michael Phelps,4,4673,sportspersons,
IN92PH3J,lando norris,Lando Norris,5,2922.7,sportspersons,
IN92PH3J,michael schumacher,Michael Schumacher,6,4670,sportspersons,
IN92PH3J,lance stroll,Lance Stroll,7,6564.7,sportspersons,
IN92PH3J,fernando alonso,Fernando Alonso,8,2796.4,sportspersons,
IN92PH3J,jeremy clarkson,Jeremy Clarkson,9,14977.8,sportspersons,
IN92PH3J,mario andretti,Mario Andretti,10,3324.9,sportspersons,
IRFHWRXF,bird,bird,1,1638.7,animals,
IRFHWRXF,horse,horse,2,757.4,animals,
IRFHWRXF,platypus,platypus,3,2165.1,animals,
IRFHWRXF,kiwi,kiwi,4,1641.7,animals,
IRFHWRXF,kangaroo,kangaroo,5,1918.9,animals,
IRFHWRXF,cat,cat,6,639.5,animals,
IRFHWRXF,dog,dog,7,582.4,animals,
IRFHWRXF,tiger,tiger,8,1408.1,animals,
IRFHWRXF,puma,puma,9,1161.9,animals,
IRFHWRXF,elephant,elephant,10,1712.3,animals,
IRFHWRXF,giraffe,giraffe,11,1223.2,animals,
IRFHWRXF,dolphin,dolphin,12,1960.8,animals,
IRFHWRXF,fish,fish,13,567.4,animals,
IRFHWRXF,clownfish,clownfish,14,1408.4,animals,
IRFHWRXF,crane,crane,15,1960.7,animals,
IRFHWRXF,whale,whale,16,4203.9,animals,
IRFHWRXF,otter,otter,17,2571.2,animals,
IRFHWRXF,sea lion,sea lion,18,2177.6,animals,
IRFHWRXF,eagle,eagle,19,3396.8,animals,
IRFHWRXF,hawk,hawk,20,716.6,animals,
IRFHWRXF,bug,bug,21,4046.5,animals,
IRFHWRXF,ant,ant,22,612.2,animals,
IRFHWRXF,lion,lion,23,6526.1,animals,
IRFHWRXF,donkey,donkey,24,4700.6,animals,
IRFHWRXF,cow,cow,25,1348.5,animals,
IRFHWRXF,pig,pig,26,729.6,animals,
IRFHWRXF,chicken,chicken,27,2828.6,animals,
IRFHWRXF,holly jackson,Holly Jackson,1,3069.8,authors,
IRFHWRXF,martha stewart,Martha Stewart,2,2739.1,authors,
IRFHWRXF,matt craig,Matt Craig,3,1749.4,authors,
IRFHWRXF,gillian mcallister,Gillian McAllister,4,7088.5,authors,
IRFHWRXF,stuart turton,Stuart Turton,5,2034,authors,
IRFHWRXF,jane austen,Jane Austen,6,2385.4,authors,
IRFHWRXF,george orwell,George Orwell,7,2558.5,authors,
IRFHWRXF,virginia wolff,Virginia Woolf,8,2211.6,authors,
IRFHWRXF,james joyce,James Joyce,9,3193.6,authors,
IRFHWRXF,jane eyre,Jane Eyre,10,5410.9,authors,
IRFHWRXF,emily bronte,Emily Brontë,11,2756.9,authors,
IRFHWRXF,abveh kahbar,Abveh Kahbar,12,19401.8,authors,
IRFHWRXF,english,English,1,1467,college_majors,
IRFHWRXF,art history,Art History,2,1409.4,college_majors,
IRFHWRXF,sociology,Sociology,3,2493.6,college_majors,
IRFHWRXF,biology,Biology,4,2347.3,college_majors,
IRFHWRXF,biochemistry,Biochemistry,5,2817.8,college_majors,
IRFHWRXF,ecology,Ecology,6,879.7,college_majors,
IRFHWRXF,physic,Physics,7,1286.9,college_majors,
IRFHWRXF,computer science,Computer Science,8,3498.5,college_majors,
IRFHWRXF,engineering,Engineering,9,1263.9,college_majors,
IRFHWRXF,linguistics,Linguistics,10,5141.4,college_majors,
IRFHWRXF,hispanic studies,Hispanic Studies,11,2225.3,college_majors,
IRFHWRXF,francophone studies,Francophone Studies,12,2820,college_majors,
IRFHWRXF,psychology,Psychology,13,5063.2,college_majors,
IRFHWRXF,environmental studies,Environmental Studies,14,8049.8,college_majors,
IRFHWRXF,creative writing,Creative Writing,15,1908.6,college_majors,
IRFHWRXF,visual arts,Visual Arts,16,1891.6,college_majors,
IRFHWRXF,music,Music,17,1586.1,college_majors,
IRFHWRXF,performing arts,Performing Arts,18,4247.1,college_majors,
IRFHWRXF,dance,Dance,19,2270,college_majors,
IRFHWRXF,history,History,20,5166.9,college_majors,
IRFHWRXF,conan gray,Conan Gray,1,1426.9,musicians,
IRFHWRXF,taylor swift,Taylor Swift,2,3536.2,musicians,
IRFHWRXF,olivia rodrigo,Olivia Rodrigo,3,2225.6,musicians,
IRFHWRXF,sabrina carpenter,Sabrina Carpenter,4,3420.6,musicians,
IRFHWRXF,gracie abrams,Gracie Abrams,5,2020.4,musicians,
IRFHWRXF,esha tewari,Esha Tewari,6,2955.6,musicians,
IRFHWRXF,radiohead,Radiohead,7,1658.1,musicians,
IRFHWRXF,arctic monkeuys,Arctic Monkeys,8,4220.3,musicians,
IRFHWRXF,lana del rey,Lana Del Rey,9,2362.1,musicians,
IRFHWRXF,sombr,Sombr,10,7320.3,musicians,
IRFHWRXF,stig,Stig,11,7398,musicians,
IRFHWRXF,beatles,The Beatles,12,4432.4,musicians,
IRFHWRXF,louis armstrong,Louis Armstrong,13,3753.9,musicians,
IRFHWRXF,laufey,Laufey,14,4169.2,musicians,
IRFHWRXF,Travis Kelce,Travis Kelce,1,2503.6,sportspersons,
IRFHWRXF,Liu skating girlie,Liu (skating athlete),2,17456.2,sportspersons,
IRFHWRXF,Mbappe,Kylian Mbappé,3,6603.9,sportspersons,
IRFHWRXF,Griezmann,Antoine Griezmann,4,4289.7,sportspersons,
IRFHWRXF,Kanté,N'Golo Kanté,5,2855.4,sportspersons,
IRFHWRXF,Pogba,Paul Pogba,6,5349.5,sportspersons,
IRFHWRXF,Hugo,Hugo Lloris,7,5672.5,sportspersons,
IRFHWRXF,james lebron,LeBron James,8,9378.2,sportspersons,
J8N7DCDH,German shepherd,German Shepherd,1,4948,animals,
J8N7DCDH,golden retriever,Golden Retriever,2,3915,animals,
J8N7DCDH,koala,koala,3,7827,animals,
J8N7DCDH,parrot,parrot,4,2368,animals,
J8N7DCDH,ferret,ferret,5,2517,animals,
J8N7DCDH,cat,cat,6,2814,animals,
J8N7DCDH,bird,bird,7,5910,animals,
J8N7DCDH,snake,snake,8,1477,animals,
J8N7DCDH,rat,rat,9,862,animals,
J8N7DCDH,mouse,mouse,10,3724,animals,
J8N7DCDH,fish,fish,11,3881,animals,
J8N7DCDH,shark,shark,12,3156,animals,
J8N7DCDH,dolphin,dolphin,13,3074,animals,
J8N7DCDH,tiger,tiger,14,3389,animals,
J8N7DCDH,lion,lion,15,1203,animals,
J8N7DCDH,flamingo,flamingo,16,3592,animals,
J8N7DCDH,bear,bear,17,1808,animals,
J8N7DCDH,colleen hoover,Colleen Hoover,1,5816,authors,
J8N7DCDH,rj shine,R. J. Shine,2,8674,authors,
J8N7DCDH,Micchelle obama,Michelle Obama,3,19477,authors,
J8N7DCDH,malala,Malala Yousafzai,4,2983,authors,
J8N7DCDH,obama,Barack Obama,5,18540,authors,
J8N7DCDH,obama,Barack Obama,6,1938,authors,
J8N7DCDH,chem,Chemistry,1,1360,college_majors,
J8N7DCDH,psycholgy,Psychology,2,1897,college_majors,
J8N7DCDH,government and legal studies,Government and Legal Studies,3,7049,college_majors,
J8N7DCDH,bio,Biology,4,1306,college_majors,
J8N7DCDH,neurochem,Neurochemistry,5,2166,college_majors,
J8N7DCDH,history,History,6,2083,college_majors,
J8N7DCDH,english,English,7,1637,college_majors,
J8N7DCDH,russian,Russian,8,4712,college_majors,
J8N7DCDH,russian,Russian,9,8569,college_majors,
J8N7DCDH,dance,Dance,10,3123,college_majors,
J8N7DCDH,film,Film Studies,11,1487,college_majors,
J8N7DCDH,computer science,Computer Science,12,6636,college_majors,
J8N7DCDH,music,Music,13,6536,college_majors,
J8N7DCDH,latin,Latin,14,7214,college_majors,
J8N7DCDH,John legend,John Legend,1,4621,musicians,
J8N7DCDH,sza,SZA,2,1243,musicians,
J8N7DCDH,PND,PartyNextDoor,3,1457,musicians,
J8N7DCDH,Drake,Drake,4,3937,musicians,
J8N7DCDH,Tyla,Tyla,5,1513,musicians,
J8N7DCDH,Hozier,Hozier,6,1716,musicians,
J8N7DCDH,Don toliver,Don Toliver,7,2912,musicians,
J8N7DCDH,Noah Kahan,Noah Kahan,8,4143,musicians,
J8N7DCDH,Laufey,Laufey,9,5864,musicians,
J8N7DCDH,Weekend,The Weeknd,10,2963,musicians,
J8N7DCDH,Justin beiber,Justin Bieber,11,3762,musicians,
J8N7DCDH,Selena gomez,Selena Gomez,12,2779,musicians,
J8N7DCDH,crab b,Crab B,13,12041,musicians,
J8N7DCDH,nicki m,Nicki Minaj,14,2434,musicians,
J8N7DCDH,beyonce,Beyoncé,15,2889,musicians,
J8N7DCDH,usher,Usher,16,2992,musicians,
J8N7DCDH,russel wilson,Russell Wilson,1,11196,sportspersons,
J8N7DCDH,Michael jordan,Michael Jordan,2,10351,sportspersons,
J8N7DCDH,kobe,Kobe Bryant,3,2512,sportspersons,
JDVDZARM,cat,cat,1,1522.5,animals,
JDVDZARM,dog,dog,2,770,animals,
JDVDZARM,chimp,chimp,3,1467.7,animals,
JDVDZARM,goldfish,goldfish,4,4847.9,animals,
JDVDZARM,seal,seal,5,1955.9,animals,
JDVDZARM,panda,panda,6,3530.1,animals,
JDVDZARM,bear,bear,7,4182.5,animals,
JDVDZARM,gecko,gecko,8,4668.5,animals,
JDVDZARM,horse,horse,9,4247.1,animals,
JDVDZARM,zebra,zebra,10,1273.3,animals,
JDVDZARM,frog,frog,11,6629.9,animals,
JDVDZARM,hamster,hamster,12,7297.1,animals,
JDVDZARM,mouse,mouse,13,1371,animals,
JDVDZARM,roach,roach,14,7030.6,animals,
JDVDZARM,butterfly,butterfly,15,2120.6,animals,
JDVDZARM,squirrel,squirrel,16,1844.2,animals,
JDVDZARM,polarbear,Polar Bear,17,3649.2,animals,
JDVDZARM,StephenKing,Stephen King,1,3554.7,authors,
JDVDZARM,Sara J Maas,Sarah J. Maas,2,8111.1,authors,
JDVDZARM,Bradbury,Ray Bradbury,3,5202.6,authors,
JDVDZARM,Steinbeck,John Steinbeck,4,6016.9,authors,
JDVDZARM,Poe,Edgar Allan Poe,5,9617.6,authors,
JDVDZARM,Sparks,Nicholas Sparks,6,5232.6,authors,
JDVDZARM,Asamov,Isaac Asimov,7,9415.6,authors,
JDVDZARM,Maaj,Maaj,8,12021.2,authors,
JDVDZARM,mathematics,Mathematics,1,3665.4,college_majors,
JDVDZARM,chemistry,Chemistry,2,2052.6,college_majors,
JDVDZARM,biology,Biology,3,1996.1,college_majors,
JDVDZARM,finance,Finance,4,1271.9,college_majors,
JDVDZARM,business,Business,5,3151.9,college_majors,
JDVDZARM,philosophy,Philosophy,6,2830.8,college_majors,
JDVDZARM,engineering,Engineering,7,8322.8,college_majors,
JDVDZARM,physics,Physics,8,4881.5,college_majors,
JDVDZARM,music,Music,9,4199.3,college_majors,
JDVDZARM,theatre,Theatre,10,4527.9,college_majors,
JDVDZARM,art history,Art History,11,4434.9,college_majors,
JDVDZARM,computer science,Computer Science,12,7566.2,college_majors,
JDVDZARM,geology,Geology,13,4050.6,college_majors,
JDVDZARM,geophysics,Geophysics,14,2699.6,college_majors,
JDVDZARM,TaylorSwift,Taylor Swift,1,5902.8,musicians,
JDVDZARM,SelenaGomez,Selena Gomez,2,3215.7,musicians,
JDVDZARM,ELO,Elvis Costello (ELO unclear; kept as provided),3,20281,musicians,
JDVDZARM,Bach,Bach,4,5254.8,musicians,
JDVDZARM,Betoveen,Beethoven,5,5380.1,musicians,
JDVDZARM,Chopan,Chopin,6,7685.2,musicians,
JDVDZARM,Bolt,Usain Bolt,1,2684.5,sportspersons,
JDVDZARM,Brady,Tom Brady,2,8718.1,sportspersons,
JDVDZARM,Michael Jordan,Michael Jordan,3,11720.7,sportspersons,
JDVDZARM,Ward,"Ed Reed (unclear ""Ward""; best-match assumption)",4,8194.4,sportspersons,
JDVDZARM,Kelsey,Travis Kelce,5,7833.7,sportspersons,
JDVDZARM,Babe Ruth,Babe Ruth,6,10580.8,sportspersons,
JDVDZARM,Phelps,Michael Phelps,7,5169.4,sportspersons,
JEW0DH9D,cat,cat,1,1055.4,animals,
JEW0DH9D,dog,dog,2,544.5,animals,
JEW0DH9D,bird,bird,3,966.8,animals,
JEW0DH9D,whale,whale,4,4617.3,animals,
JEW0DH9D,dolphin,dolphin,5,1621.3,animals,
JEW0DH9D,crab,crab,6,643.7,animals,
JEW0DH9D,pony,pony,7,2925.8,animals,
JEW0DH9D,pig,pig,8,2406.3,animals,
JEW0DH9D,cow,cow,9,1358,animals,
JEW0DH9D,rooster,rooster,10,2535.9,animals,
JEW0DH9D,great blue heron,Great Blue Heron,11,6949.8,animals,
JEW0DH9D,bald eagle,Bald Eagle,12,3523.5,animals,
JEW0DH9D,red tail hawk,Red-tailed Hawk,13,3338.2,animals,
JEW0DH9D,morning dove,Mourning Dove,14,3748.9,animals,
JEW0DH9D,bear,bear,15,4969.6,animals,
JEW0DH9D,polar bear,Polar Bear,16,1959.7,animals,
JEW0DH9D,bruin,Bruin,17,1516.7,animals,
JEW0DH9D,peacock,peacock,18,5325.9,animals,
